inn,company_name,phone,email,short,reputation,successful_tenders,unsuccessful_tenders
7718511413,"АО ""НЕОЛАНТ""",8 (499) 999-00-00,info@neolant.com,BIM-инструмент для создания и актуализации информационных моделей сложных технологических объектов,0,0,0
7718511413,"АО ""НЕОЛАНТ""",8 (499) 999-00-00,info@neolant.com,Инструмент оперативного управления процессом строительства,0,0,0
5029179222,"ООО ""ГИДРОРЕСУРС""",8 (495) 585-12-59,g.lock@mail.ru,Система защиты от протечек,0,0,0
7708124246,"ООО ""ИНТЕЛПРИБОР""",8 (495) 221-21-74,intelpribor@intelpribor.ru,Измерение и учет количества тепловой энергии,0,0,0
7708124246,"ООО ""ИНТЕЛПРИБОР""",8 (495) 221-21-74,intelpribor@intelpribor.ru,Система мониторинга объектов ЖКХ,0,0,0
7723345578,"ООО ""ОКБ БУРСТРОЙПРОЕКТ""",8 (495) 989-22-63,info@burstroy.ru,Контроль состояния дорожного полотна,0,0,0
9724012631,"ООО ""АйПат""",8 (495) 519-00-78,info@medsenger.ru,Интерактивная платформа для дистанционной реабилитации переболевших COVID-19 с различными осложнениями,0,0,0
7721298530,"ООО ""БИОНИК НАТАЛИ""",8 (926) 262-51-13,info@bi-on.ru,Замещение функции утерянной конечности пациента,0,0,0
7811620914,"ООО ""ИКС""",8 (812) 677-14-35,info@fixar-aero.ru,Беспилотный летательный комплекс,0,0,0
5052007599,"ОАО ""ИАИ""",8 (495) 792-02-10,rt@istok-audio.com,Программа виртуальной реабилитации,0,0,0
6165178276,"ООО ""Рефлекс Плюс""",8 (495) 642-34-18,info@enuflex.ru,Энурезный (мочевой) будильник,0,0,0
7704677176,"ООО ""ВУЛКАН""",8 (495) 690-96-68,info@vulkan.ru,Система интерактивного голосового взаимодействия,0,0,0
5903113639,"ООО ""ПРОМОБОТ""",8 (800) 551-65-48,info@promo-bot.ru,Платформа бесконтактного измерения температуры,0,0,0
7709047435,"АО ""МИНИМАКС-94""",8 (495) 640-74-25,info@mm94.ru,Светодиодное дорожное табло,0,0,0
7743028263,"АО ""ЭЛАР""",8 (495) 274-31-31,office@elar.ru,Планетарный сканер для оцифровки документов,0,0,0
7731343528,"ООО ""Термочерепица""",8 (499) 728-28-97,sales@thermotile.ru,Термочерепица,0,0,0
6325054828,"ООО ""ПО ""ГЕРМЕТЕКС""",8 (927) 206-25-00,germeteks@gmail.com,Безбитумный кровельный самоклеящийся материал,0,0,0
7722464660,"ООО ""НекстГен Фарма""",8 (800) 500-42-36,sale@nextgenpharma.ru,Экспресс-тест на суммарные антитела,0,0,0
7805093681,"ООО ""ЦРТ""",8 (495) 661-75-50,stc-spb@speechpro.com,Система распознавания речи для врачей,0,0,0
7729398745,"ООО ""ОПТОСИСТЕМЫ""",8 (495) 851-02-11,chikina@pic.troitsk.ru,Лазерная установка для коррекции зрения,0,0,0
7727272169,"ООО ""ВСС Докс Консалтинг""",8 (495) 269-07-38,info@pathvision.ai,Цифровой ассистент на основе искусственного интеллекта,0,0,0
7714375576,"ООО ""ХЭППИЛЕНД. ТЕРРИТОРИЯ КРЕДИТНЫХ РЕШЕНИЙ""",8 (495) 287-87-01,info@happylend.ru,Платформа онлайн-кредитования,0,0,0
7813268991,"ООО ""Айбрейн""",8 (812) 603-75-67,mail@i-brain.tech,Нейроигровой тренажер для футболиста,0,0,0
9731054946,"ООО ""Чистая Среда – ЭКОБОТ""",8 (499) 130-21-31,info@ce-ecobot.com,Роботизированный модуль,0,0,0
7722429553,"АО ""ТЕРРА ТЕХ""",8 (495) 509-12-00,info@terratech.ru,Платформа для создания образовательного VR-контента,0,0,0
9731012079,"ООО ""ДАША.АИ""",8 (495) 134-81-11,info@dasha.ai,Cервис для автоматизации колл-центров,0,0,0
5047004056,"АО ""КРОНТ-М""",8 (495) 500-48-84,info@kront.com,Облучатель-рециркулятор ультрафиолетовый бактерицидный,0,0,0
7734722718,"ООО ""НАПОЛИ""",8 (495) 765-56-92,info@napoly.info,Раневая повязка биополимерная,0,0,0
9701010853,"ООО ""ТрэйсЭйр""",8 (495) 641-80-18,info@traceair.ru,Веб-платформа для контроля строительства на основе данных с беспилотных летательных аппаратов,0,0,0
5904170968,"ООО ""ИНСАЙТ ЭЛЕКТРОНИКС""",8 (342) 210-08-56,sales@insyte.ru,Многофункциональный GSM-контроллер для умного дома,0,0,0
7714863830,"ООО ""Селебриум Рус""",8 (495) 125-33-65,hello@celebrium-labs.com,Нейромаркетинговые исследования,0,0,0
5261079332,"АО НПП ""САЛЮТ""",8 (831) 211-41-20,salut@nppsalut.ru,Ультрафиолетовый рециркулятор воздуха,0,0,0
7724614449,"ООО ""Научные Развлечения""",8 (495) 642-00-62,manager@nau-ra.ru,Цифровая лаборатория по физике,0,0,0
7716928120,"ООО ""СМАРТПУЛ""",8 (499) 391-55-40,info@smartpool.su,Устройство для автоматизации системы водоподготовки бассейна,0,0,0
7826694683,"ООО ""НПП МАРС-ЭНЕРГО""",8 (812) 327-21-11,mail@mars-energo.ru,Эталонный прибор для поверки средств измерений цифровой подстанции,0,0,0
7724396261,"ООО ""БИОРГ""",8 (495) 739-92-37,info@beorg.ru,Сервис ценового мониторинга для ритейла,0,0,0
7724396261,"ООО ""БИОРГ""",8 (495) 739-92-37,info@beorg.ru,Система распознавания ценников,0,0,0
5402017437,"ООО ""НП ИВЦ""",8 (495) 698-50-30,info@pm-hm.ru,Цифровой ингалятор,0,0,0
7724396261,"ООО ""БИОРГ""",8 (495) 739-92-37,info@beorg.ru,Распознавание документов и текстов,0,0,0
6315636295,"ООО ""АТС""",8 (906) 344-37-54,info@nash-pirogov.ru,Интерактивный анатомический стол,0,0,0
7813295265,"ООО ""СПЕЦВИДЕОАНАЛИТИКА""",8 (964) 387-27-71,info@icv.systems,Умный шлагбаум,0,0,0
9715353018,"ООО ""КЭРИФАЙ""",8 (499) 283-70-22,help@checkme.ru,Сервис подбора медицинского обслуживания,0,0,0
7733282550,"ООО ""ФИРМА ПЛАЗММЕДИК""",8 (926) 821-78-77,plazmoprom@mail.ru,Установка плазменно-дуговая хирургическая для лечения ран,0,0,0
7826083684,"ООО ""ЛИНТЕКС""",8 (812) 385-44-30,zakaz@lintex.ru,Гель противоспаечный рассасывающийся стерильный,0,0,0
7714041693,"ПАО ""МАК ""Вымпел""",8 (495) 152-43-87,ershovan@list.ru,Программно-аппаратный комплекс мониторинга и предиктивной диагностики электромеханический устройств,0,0,0
7706688991,"АО НПК ""Химпроминжиниринг""",8 (905) 555-80-50,info@umatex.com,Система внешнего армирования углеродными лентами,0,0,0
7715818397,"ООО ""ИННТЕХПРО""",8 (495) 988-00-74,info@zinoferr.ru,Антикоррозионное цинк-силикатное покрытие,0,0,0
7704076658,"ООО НПФ ""ЛИТЕХ""",8 (495) 258-39-47,info@lytech.ru,Тест-система для диагностики коронавирусной инфекции,0,0,0
9715203710,ООО «Полиметрика»,8 (495)132-64-20,order@polymetrica.ru,Система мониторинга статуса строительных конструкций,0,0,0
7735529724,"ООО ""Химлабо""",8 (499) 941-13-56,himlabo@bk.ru,Лабораторный комплекс для учебной практической и проектной деятельности по биологии и экологии,0,0,0
5025033624,ООО «Истинный Метод»,8 (499) 343-71-87,info@projectpoint.ru,Веб-портал и мобильное приложение для цифровой координации процессов реализации инвестиционно-строительных проектов,0,0,0
